"afferent_signal_nonlin_scale","disease_effect_on_nephrons","disease_effects_decreasing_Kf","glucose_concentration","Na_intake_rate","nom_afferent_diameter","nom_Kf","nom_preafferent_arteriole_resistance","nominal_cd_na_reabsorption","nominal_pt_na_reabsorption","preaff_signal_nonlin_scale","pressure_natriuresis_CD_scale","pressure_natriuresis_PT_scale","RIHP0","SN_albumin_reabsorptive_capacity"
1.71530553000048,0.267539727750427,0.259667694055313,9.06212297780439,0.104,1.60550985464361e-05,3.9,15.8248743358999,0.872339440579526,0.773520677089691,1.24494680343196,0.0510320530738682,0.1,9.73739677108824,1.25051157248672e-06
2.34154315432534,0.664609510501572,0.609857164776675,9.37048996263184,0.104,1.57617726940662e-05,3.9,18.9005102622323,0.821486679906957,0.642724176999181,1.96545856632292,0.482478010933846,0.1,9.99045048961416,1.11924099791795e-06
0.758272023871541,0.225901190673854,0.0391314940576453,10.3174873760436,0.104,1.63979084694292e-05,3.9,14.9577092742547,0.857846224075183,0.61210500145331,1.15174304461107,0.377312665805221,0.1,9.71553424615413,1.35553848946001e-06
1.22597310645506,0.436446647899136,0.370448694509656,9.77245732373558,0.104,1.6242349965265e-05,3.9,15.5902123590931,0.886322127841413,0.681104293428361,1.80820200406015,0.515213143080473,0.1,9.6910689807497,1.39460422212724e-06
1.36836479743943,0.199081268307569,0.245868587858143,8.97309219045565,0.104,1.58121874697972e-05,3.9,14.8015268347226,0.872127602784894,0.800207470580935,2.29747111676261,0.0943302421364933,0.1,9.76614210568368,1.1166194971418e-06
1.65486594848335,0.744005189624429,0.677070297596054,7.68077462725341,0.104,1.59020867126528e-05,3.9,14.4474139520898,0.871588224638253,0.822255933266133,2.13019844004884,0.589545883471146,0.1,9.62455967711285,1.21070508968551e-06
1.77556690154597,0.237859556263981,0.173986255525187,8.30124557297677,0.104,1.57024098101538e-05,3.9,15.7847321610898,0.87356758560054,0.71613188367337,2.09345761639997,0.524330069543794,0.1,9.83281530272216,1.23754729207139e-06
1.69326695334166,0.125416880056488,0.0620785972681154,9.99226743285544,0.104,1.63705636207014e-05,3.9,17.4389593345113,0.896151682478376,0.691856024041772,1.23413796117529,0.521826632553712,0.1,9.95200528651476,1.39131101979874e-06
1.72217161720619,0.341477832250568,0.298258025546991,8.5695005597081,0.104,1.62094460867811e-05,3.9,16.9696999914013,0.893762008892372,0.736149084046483,2.09634668054059,0.548150852089748,0.1,9.73755907388404,1.3446129181888e-06
2.44815271347761,0.265582178333758,0.171022518811518,9.24652602220885,0.104,1.62411627552938e-05,3.9,19.7779366662726,0.816072509414516,0.804604101665318,2.0288269566372,0.364164110738784,0.1,9.62241190085187,1.23283826322295e-06
1.46490495372564,0.797096684050728,0.707559802193537,8.06449258746579,0.104,1.57370300407056e-05,3.9,14.335305698216,0.815817577578127,0.753711681012064,2.37376382108778,0.146470098057762,0.1,9.84673957685009,1.23471057070419e-06
2.30260042706504,0.382511331046738,0.41100222346493,11.1548113792669,0.104,1.55432511405088e-05,3.9,19.8208057647571,0.866245372709818,0.714203327335417,0.734670826233923,0.0533429270144552,0.1,9.66103685507551,1.33645921107382e-06
0.965884128585458,0.646266928558174,0.540676619228277,11.5651591487695,0.104,1.60029576967936e-05,3.9,14.7511890861206,0.855642195837572,0.679859585557133,1.14647003915161,0.383483227342367,0.1,9.64092011377215,1.19780161334202e-06
1.38851838186383,0.186060326755917,0.116095440077618,10.6090346227866,0.104,1.5737728494918e-05,3.9,19.3909724256955,0.826449792459607,0.603189376462251,1.41426711855456,0.586334315361455,0.1,9.85212806425989,1.34086410654709e-06
2.38899638969451,0.331723961363045,0.459313643375908,11.9570022895932,0.104,1.60542777378578e-05,3.9,19.4352886429988,0.850627831113525,0.62692720066756,1.15429383842275,0.784797059837729,0.1,9.60047230822966,1.35839241649956e-06
2.12147471960634,0.0344768441164325,0.0329042900631602,8.14578899694607,0.104,1.62570903170854e-05,3.9,16.3262270069681,0.857828912045807,0.76318801805377,1.43238234100863,0.586684037465602,0.1,9.94934548437595,1.13650019115303e-06
2.34270676039159,0.825313642202354,0.714947930675405,9.67879350110888,0.104,1.6303042417625e-05,3.9,19.0216748844832,0.859591972944327,0.684766078367829,1.71354893129319,0.189815995749086,0.1,9.7598875622265,1.24639085817616e-06
0.515885030850768,0.560718928417765,0.485358666965332,10.3062748552766,0.104,1.64018921765965e-05,3.9,14.7073587579653,0.889511494408362,0.686589825823903,1.96863691415638,0.346934428438544,0.1,9.60975374504924,1.18300187941641e-06
1.70016075344756,0.173256098939395,0.154586656473983,9.02408269746229,0.104,1.58908728533424e-05,3.9,17.2578847031109,0.842958516487852,0.794689405784011,0.731914767064154,0.187011462170631,0.1,9.8349539052695,1.3851936648367e-06
2.31805482832715,0.591308425677176,0.400228271689799,8.84087474248372,0.104,1.62680601389147e-05,3.9,14.4030523551628,0.862317761126906,0.728729419335723,1.74547792598605,0.928303545340896,0.1,9.87951574074104,1.29469395859633e-06
2.29643863998353,0.316430071182399,0.388534674414568,8.11907962476835,0.104,1.57765155464876e-05,3.9,17.518345205579,0.853303117584437,0.834493925794959,0.912457028403878,0.441951140062883,0.1,9.78639117600396,1.13309086384252e-06
1.81549469567835,0,0,7.4915790411178,0.104,1.62011361045297e-05,3.9,14.1655341386795,0.821645367424935,0.749532211963087,2.4412232786417,0.549173955339938,0.1,9.80144792078063,1.30955233182758e-06
1.74426492583007,0.125988739990233,0.202223088671622,7.62599133467302,0.104,1.6385384839261e-05,3.9,16.7780170305632,0.869732796773314,0.621512440200895,2.29354162001982,0.382435094332322,0.1,9.9339229432866,1.10760904203635e-06
1.84161095041782,0.557764034153217,0.639385035340484,11.277084262576,0.104,1.56706389235333e-05,3.9,15.2454485632479,0.801226806384511,0.774032479841262,0.967816483229399,0.841818630229682,0.1,9.7024369395338,1.31315311619546e-06
1.80204544309527,0.287635658218336,0.0628449285468772,8.94012057851069,0.104,1.63167065721937e-05,3.9,16.3116074968129,0.879273053258657,0.804725347626954,0.783951276913285,0.0807567606680095,0.1,9.71715895012021,1.25952066001482e-06
1.87275243829936,0.116875136779215,0.187023255783128,7.20329715800472,0.104,1.57376832081936e-05,3.9,18.2243605819531,0.840987639338709,0.693689161520451,1.35068124299869,0.386966791003942,0.1,9.96763435853645,1.36454454518389e-06
2.25050739897415,0.887895776841298,0.731766015223543,8.34665168588981,0.104,1.59038876867853e-05,3.9,17.0407485021278,0.84217255206313,0.625556768830866,2.16605577757582,0.981520719826221,0.1,9.81488331379369,1.15582502640318e-06
2.00632946938276,0.305962359740688,0.260910822149437,10.0265772866551,0.104,1.63724904402625e-05,3.9,15.2105038515292,0.84852680801414,0.69326999919489,2.05083487555385,0.672544777393341,0.1,9.62937438031659,1.13406915089581e-06
1.33716987259686,0.673678149698992,0.582678572684319,11.3443144019693,0.104,1.60767177883536e-05,3.9,19.6805875594728,0.831097935047001,0.658273378573358,0.782726916950196,0.0967019137460738,0.1,9.60843616714701,1.25979693955742e-06
1.20995144732296,0.537439675093093,0.736321302171947,8.8585594126489,0.104,1.55662010330707e-05,3.9,18.5604083803482,0.858733182074502,0.789458686094731,1.57516738120466,0.913376675918698,0.1,9.90218771276995,1.27430515221786e-06
1.0535807791166,0,0,9.2792428790126,0.104,1.60659091891721e-05,3.9,18.1472439868376,0.868100528419018,0.830315066948533,2.04248837940395,0.599920455599204,0.1,9.82268218426034,1.30009041498415e-06
0.508290404453874,0.574929585243088,0.595669520196371,10.3783254178707,0.104,1.58293963519391e-05,3.9,19.7074828473851,0.850689665810205,0.613647176586091,2.21813218016177,0.345792038599029,0.1,9.83770913090557,1.30711990157142e-06
1.16718935780227,0.259947898846994,0.542048293557995,9.44479308836162,0.104,1.58854334678035e-05,3.9,14.092792338226,0.890319607942365,0.803423553854227,0.796201393939555,0.106375240487978,0.1,9.83862941404805,1.3955099926563e-06
2.30521824397147,0.234421048618122,0.18358395309459,10.3651616459247,0.104,1.57353040182497e-05,3.9,14.150505376514,0.809996987017803,0.753231445234269,2.32741987984627,0.75886846636422,0.1,9.84146417630836,1.1696527789114e-06
2.11962284334004,0.362675364970675,0.319441022231777,10.8252111594193,0.104,1.63456535518635e-05,3.9,14.843115745578,0.84966697387863,0.740645394176245,1.29248666530475,0.440630469704047,0.1,9.63113939873874,1.13091603175271e-06
0.85909367678687,0.255657481907439,0.141188334519246,9.08362827776,0.104,1.57128259660676e-05,3.9,15.6368920481764,0.800805150927045,0.651203962024301,1.53625544160604,0.471675720065832,0.1,9.87695186017081,1.38204321903177e-06
2.24471311969683,0.162265793686306,0.315955815828986,9.25401391740888,0.104,1.6323512280127e-05,3.9,14.098519269377,0.878719298774377,0.622319644186646,1.35853578010574,0.507075304863974,0.1,9.82732317624614,1.27750666330103e-06
2.14284425228834,0.609551507662736,0.550463961221073,7.21550897276029,0.104,1.60811714411248e-05,3.9,18.8355180998333,0.84389222371392,0.622309109866619,1.95665029343218,0.395363243529573,0.1,9.87095804167911,1.14911417961121e-06
1.58890033792704,0.413450277437723,0.329145254260661,11.1140042396728,0.104,1.58619735618122e-05,3.9,16.2506729997694,0.870811982057057,0.735075581520796,1.04505709791556,0.647275610128418,0.1,9.81630917107686,1.18077384780627e-06
1.47307897359133,0.508122831498818,0.678640277127997,11.5274152432103,0.104,1.55077213442419e-05,3.9,18.258468806278,0.805704760691151,0.715439135525376,1.2887667817995,0.240077257156372,0.1,9.64443421615288,1.27875196307432e-06
2.21548860287294,0.807591091863951,0.630531129576877,11.9471592030022,0.104,1.57319290852174e-05,3.9,19.3373579257168,0.806714755995199,0.662755400687456,2.49150250758976,0.0982449189759791,0.1,9.63260706877336,1.2159347262932e-06
1.05235716793686,0.443401852491149,0.420550603185947,8.37498588417657,0.104,1.6004198574461e-05,3.9,17.575049249921,0.849671873520129,0.664948709160089,1.51015104539692,0.836944539798424,0.1,9.91155248228461,1.17812553786207e-06
2.48873602924868,0.0178310886137225,0.039196268852173,10.1927463330794,0.104,1.56035676319152e-05,3.9,15.0744987917133,0.826678182557225,0.837893448080868,2.1379686659202,0.0796809189487249,0.1,9.62733385507017,1.22522456357256e-06
1.86929965484887,0.257717307648069,0.226607104730404,10.9108993718401,0.104,1.56143940531183e-05,3.9,19.8070135205053,0.855651333974674,0.795516447555274,2.3849080549553,0.992893913760781,0.1,9.72110240580514,1.28685270438436e-06
1.53847439633682,0.657884025920071,0.643869759968086,9.56226424593478,0.104,1.58448324841447e-05,3.9,15.4752818024717,0.893997628684156,0.612702263239771,0.886452585924417,0.363804223248735,0.1,9.89911945415661,1.15073906029575e-06
1.28311477042735,0.661554665299389,0.691978341011289,9.14146036887541,0.104,1.61420336079318e-05,3.9,15.6760776382871,0.804908812511712,0.732736465483904,0.77796990564093,0.874771953793243,0.1,9.82472864864394,1.19965531327762e-06
0.949021104257554,0.376660178712013,0.3078107150723,8.41409494797699,0.104,1.62355295401067e-05,3.9,16.7147010420449,0.846582807903178,0.687006236370653,1.24828603537753,0.4510617419146,0.1,9.62770908167586,1.28401484824717e-06
2.49917279556394,0.388781301513456,0.386692198950021,9.2589262528345,0.104,1.56173354811035e-05,3.9,15.6012445166707,0.870726104616188,0.766332074571401,1.56119249807671,0.593665377004072,0.1,9.88328640824184,1.17845357656479e-06
0.874632394406945,0.385385747407429,0.500010131358028,11.6945218776818,0.104,1.63223558110185e-05,3.9,14.7054322403856,0.849881036044098,0.600475419424474,0.963049014098942,0.0492188183125108,0.1,9.81844006478786,1.13216566161718e-06
1.2424406693317,0.271143221747438,0.370666193804281,7.37744277273305,0.104,1.63227365282364e-05,3.9,16.943258987274,0.858688301080838,0.745579035859555,2.17086028354242,0.765473029576242,0.1,9.93910196051002,1.27951548006386e-06
2.05357082840055,0.310477116724809,0.369990360619121,8.91011330578476,0.104,1.58573825801723e-05,3.9,17.1995885735378,0.862849904457107,0.81213291015476,2.48551428131759,0.428167270496488,0.1,9.68359845783561,1.11108149555512e-06
1.15170177072287,0.806979340939645,0.647284009674896,8.88280023401603,0.104,1.6106802898692e-05,3.9,17.007999333553,0.898836687509902,0.664389709755778,1.53226939216256,0.230875635053962,0.1,9.97857219772413,1.21851534929592e-06
2.15364571101964,0.285553532298437,0.345778036532063,10.8392120483331,0.104,1.60719309793785e-05,3.9,15.7575904452242,0.889398386934772,0.832668520454317,2.37129358015954,0.953326874179766,0.1,9.61080165486783,1.34213781440631e-06
1.34515576297417,0.565699687825486,0.561989791548539,8.27723594545387,0.104,1.60207031331956e-05,3.9,16.340675406158,0.836339962668717,0.676978083942085,1.53928895480931,0.893763956148177,0.1,9.60589132169262,1.3423617787892e-06
1.24011405836791,0.383236593527967,0.317884886949083,8.2840713118203,0.104,1.59856123139616e-05,3.9,14.4487934862264,0.860492392303422,0.659743540473282,1.38674574298784,0.784159004921094,0.1,9.62792743286118,1.30757869824301e-06
1.22691355133429,0.379003064590434,0.128828585411443,7.99554964341223,0.104,1.57780497614294e-05,3.9,14.9293747004122,0.874741125176661,0.799631067272276,0.924196572043002,0.318027941510081,0.1,9.99856283525005,1.18570584841073e-06
1.40784683125094,0.105569862942673,0.107522352980431,8.89358658506535,0.104,1.58227130372543e-05,3.9,17.5699590332806,0.801468358328566,0.825611163061112,1.26930392486975,0.399466246366501,0.1,9.66095182271674,1.28508627514821e-06
2.23905719304457,0,0.0462084856394062,11.3226066103671,0.104,1.57976538359653e-05,3.9,19.7470888737589,0.839496325422078,0.816746071781963,0.634791609365493,0.800434778444469,0.1,9.61266498668119,1.17438856796362e-06
0.521195433568209,0.0513112404284568,0.00831053907149961,7.28018142096698,0.104,1.61695359311998e-05,3.9,16.5082807033323,0.89225013863761,0.805258944667876,0.84327192697674,0.502352141775191,0.1,9.69803500464186,1.12537039020099e-06
1.2612065882422,0.342639720728657,0.229006283649686,9.34804489533417,0.104,1.55435873887036e-05,3.9,14.8539132559672,0.863474748353474,0.728181635644287,1.64927177829668,0.662713159341365,0.1,9.74604065641761,1.39165774560533e-06
1.51467320509255,0.277194210761793,0.273715808685673,7.57712588924915,0.104,1.64920498426072e-05,3.9,16.1958089256659,0.810454498231411,0.698988793026656,1.93012887146324,0.627661665901542,0.1,9.7946753334254,1.28501437001396e-06
0.990286242682487,0,0.0603071506865377,11.8993610136677,0.104,1.56737798277754e-05,3.9,17.9428738197312,0.885063012177125,0.766543182469904,0.572093011345714,0.322149090468884,0.1,9.87967645898461,1.23348749924917e-06
1.0692474944517,0.613712104901639,0.574674177439101,9.97467450029217,0.104,1.61179968216456e-05,3.9,16.3604434039444,0.862647664290853,0.671803110446781,2.12824293877929,0.345997691387311,0.1,9.69205419998616,1.13907030248083e-06
2.47645762329921,0.358629199868461,0.21265073288145,10.785156311933,0.104,1.62810895934235e-05,3.9,18.7479800246656,0.811340226139873,0.762579507417977,1.91830852953717,0.652651047566906,0.1,9.75167010910809,1.20625527978409e-06
0.529243594035506,0.0736750036343643,0.0848401114338987,9.18585369759239,0.104,1.63978101403918e-05,3.9,16.8104906063527,0.875518195820041,0.776865864805877,1.5083866766654,0.665033374214545,0.1,9.97414390705526,1.33571085177828e-06
2.13602270418778,0.503132845618965,0.486762967111058,8.75208410480991,0.104,1.57908064925578e-05,3.9,17.4393767602742,0.852711845212616,0.727414622884244,0.77500656619668,0.957204283447936,0.1,9.93902322761715,1.25198216643184e-06
1.34635724546388,0.701463110606464,0.676058355025282,11.0749415254686,0.104,1.6486311835004e-05,3.9,14.0152146043256,0.837167029432021,0.649271056652069,1.7943758983165,0.0026388771366328,0.1,9.86658546561375,1.13683654128108e-06
1.48643098166212,0.254664408411886,0.014677065904112,7.12507049250416,0.104,1.62928944660816e-05,3.9,19.1116978446953,0.808787404210307,0.654460834320635,1.53059705439955,0.469819529680535,0.1,9.97864614054561,1.32182957557961e-06
0.987686746753752,0.0280009463722132,0.145412523135094,9.06227969494648,0.104,1.5527574995067e-05,3.9,19.8726256950758,0.867112355865538,0.811748914662749,2.22410954348743,0.68739062640816,0.1,9.79575646724552,1.17668911791407e-06
1.27426943695173,0.511648802605402,0.578622982292506,9.45598647510633,0.104,1.59516050103121e-05,3.9,19.378348947037,0.881361180334352,0.654836926348507,1.1667819856666,0.3066670387052,0.1,9.8501072187908,1.23893221039325e-06
0.620617150329053,0,0,8.73328195814975,0.104,1.59997892968822e-05,3.9,19.7240731748752,0.887664720602334,0.823917796835303,2.01370302541181,0.0428274995647371,0.1,9.63200155384838,1.16452453441452e-06
0.643990370910615,0.717268978773874,0.733147676917119,8.31755275418982,0.104,1.64165109246969e-05,3.9,15.7345921555534,0.820359853003174,0.629086840990931,2.00668680435047,0.356973818968982,0.1,9.83089051656425,1.35315653600264e-06
1.82485395064577,0.082334972049479,0.083352370327989,8.16128326510079,0.104,1.613182098791e-05,3.9,16.7835728172213,0.873494521179237,0.738243179898709,1.44921028148383,0.981696313247085,0.1,9.72379564652219,1.29325113354716e-06
1.98936409875751,0.73416156186998,0.704341097728007,7.94971071113832,0.104,1.62045888262801e-05,3.9,17.741550443694,0.868788347486407,0.775757104922086,1.59757122769952,0.427528304513544,0.1,9.92048888308927,1.31459598497022e-06
1.65243180608377,0.713239822666328,0.549739687127088,9.74374778731726,0.104,1.58096886640415e-05,3.9,17.2780610825866,0.870742377010174,0.667055921964347,1.71914474572986,0.0495243426412344,0.1,9.97544541675597,1.23648205946665e-06
2.32938353531063,0.259104154625499,0.230893005021129,11.3972708808724,0.104,1.62158049156424e-05,3.9,18.9272706336342,0.809825819684193,0.647425436060876,0.951944161206484,0.993510594125837,0.1,9.90567998392507,1.21976458374411e-06
2.45807129703462,0.218851424935607,0.13595901067327,9.47268246486783,0.104,1.60365880755708e-05,3.9,17.7067679231986,0.886331782350317,0.742968275472522,1.8878873186186,0.290263776434585,0.1,9.74946951670572,1.20837629125454e-06
2.32045059883967,0.431052438409969,0.60301257537915,7.23456591414288,0.104,1.58588726494927e-05,3.9,16.2057350338437,0.86506053248886,0.742308415118605,0.634985520970076,0.893025098368526,0.1,9.75603723311797,1.27338830437511e-06
1.19342450425029,0.239887172600634,0.219338352769128,10.2044229004532,0.104,1.60731990351342e-05,3.9,14.3839568528347,0.88522724355571,0.704006457701325,2.41722885379568,0.298079822445288,0.1,9.8740793755278,1.11869080706965e-06
0.601889550685883,0.338347636153077,0.397304987189547,11.1680639004335,0.104,1.61285703054164e-05,3.9,15.0610709479079,0.853946212027222,0.801876338850707,2.43022406147793,0.328607648145407,0.1,9.76124772774055,1.33431127804797e-06
2.47164218407124,0.592058426309198,0.664489927510176,9.66579592484049,0.104,1.55299921694677e-05,3.9,17.3501145779155,0.875643702014349,0.694216034375131,0.795485308393836,0.17944338102825,0.1,9.75506570897996,1.34171430945862e-06
1.77726750820875,0.647662347586432,0.571484103403656,7.40742761339061,0.104,1.59066966532264e-05,3.9,16.5414791782387,0.850595050840639,0.645744593515992,1.46477433480322,0.683419047389179,0.1,9.77742478698492,1.13482657962013e-06
2.009235764388,0.0997311696318091,0.14391475753618,11.6592729561962,0.104,1.6098013055278e-05,3.9,19.661408668384,0.832278597028926,0.7664654462412,0.779364823363721,0.00500087160617113,0.1,9.64949878742918,1.35432463774923e-06
0.55852341093123,0.205201470876292,0.131749915521456,7.29146369313821,0.104,1.61089922767133e-05,3.9,17.3034055759199,0.831563135236502,0.793491755202413,0.661396474111825,0.0674735999200493,0.1,9.7838448847644,1.20646227060352e-06
1.34456540038809,0.403213109135417,0.44857175894114,7.83972950349562,0.104,1.56457521412522e-05,3.9,18.1682261996903,0.88112893186044,0.63481411607936,1.96126195555553,0.0317753327544779,0.1,9.85656117303297,1.16895506007131e-06
1.93544567655772,0.604368463143442,0.713603748840656,11.3280513444915,0.104,1.64258707445115e-05,3.9,16.0583025077358,0.872631990723312,0.792674518413842,1.59359607752413,0.567940592998639,0.1,9.77066964777186,1.30755780718755e-06
2.47803667234257,0.268786164908093,0.31907653495933,7.20496268873103,0.104,1.5586671743542e-05,3.9,18.9220185596496,0.88545221791137,0.647346012331545,1.10371309984475,0.774472027318552,0.1,9.98430776232854,1.33885660078377e-06
1.10763685964048,0.755723122842579,0.665544777306103,8.39436738099903,0.104,1.62922987462953e-05,3.9,18.8469892288558,0.80077480445616,0.629653759114444,1.06331233354285,0.469120562775061,0.1,9.6734897303395,1.23410375108942e-06
1.96893955627456,0.129860052308554,0.113800326329288,8.35275595472194,0.104,1.62943943748251e-05,3.9,19.280860831961,0.819861540733837,0.63812066886574,1.41313083097339,0.990765318274498,0.1,9.87077311752364,1.35485532656312e-06
1.2267072792165,0.630041425606709,0.692872082117905,9.40452142548747,0.104,1.61561129523907e-05,3.9,19.7887149862945,0.816179768019356,0.743007816094905,0.918519681785256,0.686435300623998,0.1,9.66984408255666,1.12160433712415e-06
1.92421840224415,0.378648119725713,0.221647043575573,11.3786416528746,0.104,1.63115340557415e-05,3.9,17.6034393887967,0.809832853940316,0.790130333695561,1.34169176081195,0.373169244499877,0.1,9.7992092336528,1.26700243451633e-06
1.44315474806353,0.516119083136846,0.551768442936614,8.29194482578896,0.104,1.63465443358291e-05,3.9,14.7605507038534,0.872253010305576,0.732578541263938,0.580714902374893,0.894739325623959,0.1,9.77544732056558,1.2100160370348e-06
0.675088252406567,0.338956143626565,0.381300288527074,11.0183007880114,0.104,1.60668235749472e-05,3.9,19.0587372505106,0.817813864490017,0.686792492810637,0.976393524091691,0.232589075574651,0.1,9.68587426422164,1.21228190155234e-06
1.07551732193679,0,0.0703620479100154,7.01654874882661,0.104,1.64652694403194e-05,3.9,16.8749935813248,0.84434923408553,0.634477071650326,1.92013403354213,0.145508728222921,0.1,9.65491090286523,1.17077899943106e-06
1.23992166016251,0.22366285499815,0.195564226721854,10.37121600518,0.104,1.64633173092734e-05,3.9,15.839381152764,0.846064575389028,0.761254133116454,1.6344211702235,0.724778310162947,0.1,9.95229640090838,1.1376756089041e-06
2.14675680128857,0.344208305539733,0.486450859900849,7.90980170411058,0.104,1.58527763171587e-05,3.9,14.2295240028761,0.893008582061157,0.817584754675627,0.777391552459449,0.083375686313957,0.1,9.99986499464139,1.37946456605569e-06
1.5230871993117,0.0253555943445488,0,11.5869756082539,0.104,1.55674192921724e-05,3.9,15.4300891146995,0.823574414476752,0.673997088298202,2.19450157368556,0.397880050353706,0.1,9.89082118216902,1.12048423246015e-06
2.1560021834448,0.761290539037518,0.674120486360251,10.3747737866361,0.104,1.64874110810924e-05,3.9,18.3780026943423,0.826887929951772,0.822877411544323,1.19787868438289,0.171039097476751,0.1,9.88544686278328,1.30052075893618e-06
1.99218667764217,0.431627125657392,0.473370673103472,9.05362935434096,0.104,1.55738323139958e-05,3.9,15.348829547409,0.80403837733902,0.664289155751467,1.55467208102345,0.885756920324638,0.1,9.60878728730604,1.37066515623592e-06
2.26242279494181,0,0.0254771123062913,11.569355515996,0.104,1.59109699872788e-05,3.9,19.4711619131267,0.863696249388158,0.765043195243925,1.64648780180141,0.591129157692194,0.1,9.74322789534926,1.28445492861792e-06
0.89175689779222,0.118755140883921,0.197328995638061,10.4783718397375,0.104,1.63773861336522e-05,3.9,18.0438291425817,0.834149065776728,0.643401671089232,1.50408533075824,0.720830422127619,0.1,9.8537148331292,1.24377881952096e-06
1.91079489979893,0.581985876626701,0.567302130074333,10.8335787178949,0.104,1.59391536368057e-05,3.9,17.1805238984525,0.823302715294994,0.760488608200103,0.97606703126803,0.163416971452534,0.1,9.7953979245387,1.36181148120668e-06
1.46765076369047,0.165132690886683,0.17739307384751,9.34627194469795,0.104,1.57288839356042e-05,3.9,16.0118088228628,0.878097099764273,0.831493608187884,0.889866041019559,0.252002525608987,0.1,9.60953669426963,1.22781449859031e-06
0.74907311797142,0.738922946563496,0.597071816737947,10.2174526841845,0.104,1.55556877146009e-05,3.9,16.6502877227031,0.886505106720142,0.748598063774407,0.684334289748222,0.828172721434385,0.1,9.87176801301539,1.34792867712677e-06
1.99456647783518,0.125335188767022,0.120212390407259,8.00647538201883,0.104,1.64212504264433e-05,3.9,14.9984101434238,0.83346855295822,0.720684633348137,1.10271622799337,0.485690669855103,0.1,9.94686677400023,1.23282147001009e-06
1.67021353170276,0.00932341142043156,0.0976809599465037,7.10691311676055,0.104,1.62785794094671e-05,3.9,18.61771372566,0.830059835710563,0.812208204958588,1.19941350119188,0.986519993282855,0.1,9.91350093269721,1.12387960131746e-06
0.679918170440942,0.308900460623409,0.144259449655413,8.4738860912621,0.104,1.56711819320917e-05,3.9,14.6186927272938,0.852992153540254,0.828328733537346,2.43747883383185,0.362306862836704,0.1,9.77920747203752,1.32303015796933e-06
2.08138378709555,0.42946942723774,0.534683265353779,8.01959545281716,0.104,1.59742743722163e-05,3.9,14.3225426063873,0.866363437194377,0.632190726455301,1.62723474437371,0.132928065257147,0.1,9.73349348921329,1.11818457902409e-06
1.39174222107977,0.591143825921283,0.507940830432588,10.9964788442012,0.104,1.58945057857782e-05,3.9,19.0840306938626,0.841278818878345,0.683176641203463,0.5529177733697,0.677273196168244,0.1,9.70209636222571,1.12663115640171e-06
